MERCHANT_ID,INDUSTRY,COUNTRY,BUSINESS_SIZE,FIRST_CHARGE_DATE,TOTAL_VOLUME_LTM,SUBSCRIPTION_VOLUME_LTM,CHECKOUT_VOLUME_LTM,PAYMENT_LINK_VOLUME_LTM,DAILY_VOL_STDDEV,ACTIVE_DAYS_COUNT,IS_EXISTING_SUBSCRIBER,IS_LOW_VOLUME,IS_CHURNED,IS_SUITABLE_MERCHANT,SCORE_FREQUENCY,SCORE_PRICING_CONSISTENCY,SCORE_PRODUCT_FIT,SCORE_INDUSTRY,SCORE_MATURITY,SCORE_SIZE,TOTAL_PROPENSITY_SCORE,OUTREACH_SEGMENT
064e617c,Business services,US,small,2038-02-01 00:00:00.000,544200,0,0,0,2475.107979016,187,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
c9d5c653,Software,DE,medium,2040-12-07 00:00:00.000,2296793727,0,0,0,2729471.36476142,418,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
d1bfc3af,"Religion, politics & other memberships",GB,small,2041-08-24 00:00:00.000,2387199,0,2387199,0,29605.159317762,99,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
d67073f7,Business services,US,medium,2039-07-08 00:00:00.000,4833894,0,0,0,19192.320174991,301,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
0dfc9f6c,Education,PT,small,2041-09-25 00:00:00.000,267500,0,0,267500,4488.489673378,60,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
2f5e55cf,Education,AU,small,2041-09-21 00:00:00.000,2670685,0,0,2670685,10581.048226085,172,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
34a5055a,Business services,US,medium,2040-04-07 00:00:00.000,268000,0,0,0,18051.849795679,18,false,false,false,true,0,1,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
fbba015b,Personal services,US,small,2041-09-15 00:00:00.000,1080700,0,0,503000,22116.692813576,55,false,false,false,true,1,1,1,0,1,0,4,Tier 2: Moderate Propensity (Score 4)
d58b1f19,Software,RO,small,2040-07-03 00:00:00.000,51004042,0,51004042,0,90541.469628375,413,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
25e620ab,Software,GB,small,2041-11-16 00:00:00.000,465611,0,465611,0,10571.056823496,61,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
46aeea4a,Education,CA,medium,2041-03-22 00:00:00.000,187728575,0,0,0,720253.056130293,407,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
2fbb4c0a,Education,US,small,2038-06-24 00:00:00.000,139000,0,0,139000,46406.293292428,7,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
d90f6473,Software,US,medium,2041-08-12 00:00:00.000,51969622,0,0,0,1505550.74753135,85,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
0519b30a,Ticketing & events,SE,small,2036-03-06 00:00:00.000,8842988,0,8842988,0,173111.816023149,87,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
325bef49,Others,US,small,2041-07-20 00:00:00.000,643000,0,8000,0,4407.601167523,56,false,false,false,true,1,1,1,0,1,0,4,Tier 2: Moderate Propensity (Score 4)
aaf354cc,Business services,US,small,2038-03-15 00:00:00.000,110466020,0,250000,4200000,578932.842025875,214,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
aeb154b3,Education,US,small,2038-06-27 00:00:00.000,3986000,0,0,0,8839.164218082,347,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
b6adb9a9,Charity,US,medium,2037-08-15 00:00:00.000,2040288,0,0,25000,13628.399087306,163,false,false,false,true,1,0,1,0,1,1,4,Tier 2: Moderate Propensity (Score 4)
dc609bff,Leisure,ES,small,2041-03-16 00:00:00.000,1018345,0,983457,0,4853.264713777,204,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
0a38643e,Business services,US,small,2040-07-20 00:00:00.000,4240151,0,0,80000,59477.830843341,64,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
ec3d30f8,Business services,FR,small,2040-11-17 00:00:00.000,209129260,0,0,5713,184581.03979596,418,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
4e10a67b,Education,SG,small,2039-05-28 00:00:00.000,282112010,0,280696470,0,379233.41405824,418,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
af772b55,Education,US,small,2041-07-08 00:00:00.000,8375200,0,0,4700200,165639.835107256,40,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
f4a83f2f,Software,US,small,2041-05-10 00:00:00.000,14349322,0,0,49700,71844.12052055,329,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
da802d1a,Software,IN,small,2041-06-19 00:00:00.000,1281360,0,0,446168,5832.984254671,219,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
479aac70,Education,US,small,2041-08-04 00:00:00.000,124100,0,124100,0,6464.799793005,11,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
5e522c87,Software,US,small,2040-05-23 00:00:00.000,462500,0,0,0,5232.753740786,75,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
92ae309d,Business services,CA,medium,2037-12-29 00:00:00.000,517336780,0,0,0,1262756.44435242,418,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
3f07d565,Ticketing & events,MX,small,2039-09-08 00:00:00.000,18712790,0,0,2687923,622242.95629279,71,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
1d0c0906,Software,US,medium,2040-05-19 00:00:00.000,30996813,0,0,0,118705.294660608,271,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
7350f232,"Medical services, drugs, testing labs & equipment medium",US,medium,2041-11-16 00:00:00.000,26784890,0,11208400,0,190030.738685215,180,false,false,false,true,1,0,1,0,1,1,4,Tier 2: Moderate Propensity (Score 4)
85de1472,Education,US,medium,2038-05-25 00:00:00.000,4314300,0,0,0,64867.808760766,127,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
2ac30bbf,Software,HK,medium,2041-06-22 00:00:00.000,1540577,0,1508477,300,135398.74133005,21,false,false,false,true,0,0,1,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
5d99e4b9,Business services,US,small,2036-10-25 00:00:00.000,74418900,0,0,0,743580.604768593,127,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
d3e3d76c,"Religion, politics & other memberships",US,small,2039-08-13 00:00:00.000,4305500,0,0,0,61920.00944765,117,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
e2fb9842,Ticketing & events,AU,medium,2040-02-06 00:00:00.000,752037622,0,0,0,2326966.14707887,357,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
d2ecd931,Education,GB,small,2040-02-12 00:00:00.000,38372352,0,0,1592675,475466.927042597,144,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
a553f85f,"Medical services, drugs, testing labs & equipment medium",US,small,2040-01-13 00:00:00.000,579100,0,0,10000,7928.606929539,51,false,false,false,true,1,1,1,0,1,0,4,Tier 2: Moderate Propensity (Score 4)
72744eea,Leisure,SK,small,2041-05-25 00:00:00.000,8762741,0,8744969,17772,24005.710783702,318,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
b9ff8efd,Business services,MX,small,2041-09-09 00:00:00.000,1041758,0,1012468,0,5104.83917462,225,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
1ce1a71c,Business services,US,small,2041-09-03 00:00:00.000,138000,0,0,138000,72124.891681028,2,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
b44f6496,"Religion, politics & other memberships",US,small,2040-08-31 00:00:00.000,1270000,0,0,1270000,20480.099142532,44,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
de6ec7b1,Education,CH,small,2041-07-05 00:00:00.000,1227941,0,1074962,0,10659.537827042,78,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
b8942f1f,Software,LT,small,2039-09-11 00:00:00.000,12300280,0,0,195499,16854.795768742,415,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
685b8f6d,Ticketing & events,US,medium,2038-07-11 00:00:00.000,482204238,0,0,0,18149385.8086418,119,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
08289c3b,Business services,GB,small,2041-12-14 00:00:00.000,3120795,0,2974575,20516,14049.290876479,165,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
0f20fe55,"Religion, politics & other memberships",GB,small,2041-12-18 00:00:00.000,1194467,0,0,1194467,12147.507040449,85,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
927db785,Ticketing & events,GB,small,2038-11-01 00:00:00.000,14081192,0,14081192,0,69913.6019747,219,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
2af86f9f,Education,IN,small,2041-10-12 00:00:00.000,2746236,0,0,2746236,12223.385924938,182,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
a8b916ac,Software,US,small,2039-03-18 00:00:00.000,336000,0,0,2000,15140.971298358,23,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
ce14e1d0,Leisure,IE,medium,2040-05-16 00:00:00.000,3266914,0,0,0,38449.255326648,55,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
4c5ad802,Education,US,small,2037-08-03 00:00:00.000,5978700,0,0,0,47673.622121749,113,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
acd6d4fa,Software,US,small,2038-12-23 00:00:00.000,2127362,0,0,788600,28139.981858618,104,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
0db90dcd,Leisure,US,small,2039-12-02 00:00:00.000,136500,0,0,87000,24542.802746766,4,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
fa18d040,Business services,US,small,2041-12-08 00:00:00.000,42115488,0,24678,34687,345206.318704214,187,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
6e476b18,Business services,US,small,2039-05-10 00:00:00.000,204700,0,0,195800,1897.486375565,22,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
b83bd094,Business services,FR,small,2039-12-10 00:00:00.000,11437050,0,11437050,0,214059.793311391,67,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
ab4409e0,Personal services,GB,medium,2040-08-24 00:00:00.000,2361557,0,2361557,0,42974.383692975,123,false,false,false,true,1,0,1,0,1,1,4,Tier 2: Moderate Propensity (Score 4)
f86a8746,Leisure,US,small,2040-08-04 00:00:00.000,399400,0,381900,17500,8648.887878708,26,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
15ed9ed6,Ticketing & events,US,medium,2039-02-12 00:00:00.000,3860200,0,0,0,347010.934443266,24,false,false,false,true,0,1,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
3fee2895,Leisure,US,small,2039-06-03 00:00:00.000,121900,0,0,0,1372.634577395,61,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
e8cfcdf6,Education,US,small,2041-10-23 00:00:00.000,2275700,0,0,0,21794.628744089,92,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
eed4bbe0,Software,NL,small,2040-09-21 00:00:00.000,2183928,0,2183928,0,21937.498712853,109,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
14005c92,Education,US,small,2040-12-23 00:00:00.000,1427000,0,0,0,14972.316159474,160,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
abf6069f,Business services,US,small,2039-11-14 00:00:00.000,2927200,0,0,0,49089.014545208,51,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
db70da2e,Software,US,medium,2036-10-03 00:00:00.000,1190340,0,0,0,17326.094480437,179,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
5eb54419,"Religion, politics & other memberships",NO,small,2041-06-23 00:00:00.000,3813381,0,0,3813381,78664.382450516,116,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
7.02E+07,Ticketing & events,FR,small,2041-12-14 00:00:00.000,5281980,0,4857148,424832,97909.137730802,75,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
67ac87be,Business services,US,small,2036-02-16 00:00:00.000,11986100,0,0,0,73021.873618454,159,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
8687f81f,Ticketing & events,US,medium,2037-11-08 00:00:00.000,148975364,0,0,0,1025573.62488781,409,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
7dd24d01,Others,US,small,2041-04-26 00:00:00.000,511500,0,0,231500,17346.333194587,64,false,false,false,true,1,1,1,0,1,0,4,Tier 2: Moderate Propensity (Score 4)
937b993c,Digital goods,SE,small,2041-11-09 00:00:00.000,85874200,0,85874200,0,2460619.02618879,131,false,false,false,true,1,1,1,0,1,0,4,Tier 2: Moderate Propensity (Score 4)
9823ea30,Education,US,small,2036-01-28 00:00:00.000,9047500,0,0,0,64272.352772856,229,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
27c8211b,Software,IT,medium,2040-12-01 00:00:00.000,17162563,0,0,0,34401.643631082,412,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
b3cd2b5a,Software,IT,small,2041-06-28 00:00:00.000,240967,0,250,0,2204.516814878,131,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
9389868a,Education,JP,small,2041-07-06 00:00:00.000,584842,0,584842,0,12323.220809529,92,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
b843a9bb,"Religion, politics & other memberships",ES,small,2041-04-27 00:00:00.000,6422868,0,6422868,0,37289.148131377,181,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
1ed9a52d,Others,US,medium,2037-01-03 00:00:00.000,563770482,0,0,979600,1751002.02136381,402,false,false,false,true,1,0,1,0,1,1,4,Tier 2: Moderate Propensity (Score 4)
e08b6fa7,Business services,US,small,2038-08-16 00:00:00.000,72932500,0,0,0,154193.958656424,363,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
91681a6a,Ticketing & events,GB,small,2040-02-14 00:00:00.000,8697501,0,8697501,0,28123.081854182,293,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
2e8a43a5,Software,US,medium,2039-06-20 00:00:00.000,5621627,0,0,0,57376.348052298,125,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
e66fa266,Software,EE,small,2040-10-24 00:00:00.000,9205125,0,9205125,0,107775.314544853,213,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
7c52b61a,"Religion, politics & other memberships",GB,small,2040-12-04 00:00:00.000,5569000,0,5569000,0,46344.516829823,290,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
4d14e1d6,Software,US,small,2040-11-20 00:00:00.000,10748648,0,10741148,7500,93769.572681614,314,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
fafee1fa,Business services,US,small,2033-12-08 00:00:00.000,132600,0,0,0,2122.690583359,59,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
35bafa9c,Leisure,IE,small,2040-11-24 00:00:00.000,264534,0,0,92264,4864.480409514,55,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
c495aeb2,Education,GB,small,2041-12-14 00:00:00.000,1048770,0,925494,0,10357.582668521,148,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
4536f8d5,Software,CA,small,2039-12-05 00:00:00.000,55529566,0,38100074,0,82009.488361092,418,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
11f1600c,Software,US,small,2039-02-28 00:00:00.000,9778300,0,0,0,203760.78938775,100,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
4cf980e3,Education,GB,small,2037-10-05 00:00:00.000,1256874,0,1256874,0,29992.036218208,52,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
ef230153,Software,GB,small,2037-09-20 00:00:00.000,5271292,0,5186791,0,19191.134021974,278,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
3d9b4c9d,Rentals,US,small,2036-04-13 00:00:00.000,1344500,0,0,0,5802.619396784,229,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
8bfb1bc7,Education,IE,small,2041-06-17 00:00:00.000,2794833,0,2388,0,28312.016897453,124,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
fbef4fc5,Ticketing & events,IT,medium,2041-03-30 00:00:00.000,749659,0,0,0,30782.836348002,61,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
af5c72f6,Business services,JP,small,2040-07-23 00:00:00.000,5871398,0,4389068,0,32572.767408441,189,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
cb905985,Ticketing & events,BR,small,2041-05-27 00:00:00.000,66891507,0,66891507,0,3295434.99818527,173,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
aee2bb1f,Education,CA,small,2038-05-04 00:00:00.000,48473479,0,0,1491500,160315.677584269,360,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
42b16859,Ticketing & events,FR,small,2039-01-26 00:00:00.000,23777583,0,0,154594,46341.979834509,385,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
a04b28b6,Software,US,small,2036-12-16 00:00:00.000,140600,0,0,0,2732.501143641,65,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
835a04e6,Business services,FR,small,2041-03-14 00:00:00.000,2199594,0,0,1367159,40105.015018087,65,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
fa77090d,Software,AE,small,2041-11-04 00:00:00.000,231946,0,231946,0,6383.351714246,57,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
596fbd27,Business services,US,small,2036-11-17 00:00:00.000,872300,0,0,0,14637.367231866,56,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
e83c611f,Software,US,large,2037-03-21 00:00:00.000,296103224,0,0,0,3858122.833386,323,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
7b43ddb9,"Religion, politics & other memberships",GB,small,2037-03-05 00:00:00.000,2098977,0,2098977,0,25664.243822115,94,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
385a9e45,Software,US,medium,2041-06-04 00:00:00.000,44430969,0,0,0,321298.1275417,164,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
bacc137a,Leisure,IT,small,2040-08-25 00:00:00.000,10267757,0,10267757,0,64674.566317737,146,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
fecfdf34,Personal services,US,small,2041-09-29 00:00:00.000,2714500,0,950100,0,12826.330210695,184,false,false,false,true,1,1,1,0,1,0,4,Tier 2: Moderate Propensity (Score 4)
9a5c2138,Education,US,small,2039-09-16 00:00:00.000,3396640,0,3396640,0,52865.905323766,52,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
79c33ad5,Ticketing & events,GB,small,2041-03-30 00:00:00.000,8805491,0,3888104,0,185606.768719842,176,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
00085cb5,Software,BG,small,2041-01-28 00:00:00.000,4008400,0,4008400,0,139232.303967453,48,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
3386a382,Business services,US,small,2036-07-29 00:00:00.000,24547500,0,0,0,37814.181488355,413,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
e32a499a,Leisure,GB,small,2040-06-30 00:00:00.000,1633550,0,1633550,0,2474.128186235,416,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
d73eeee7,Software,DE,small,2040-01-20 00:00:00.000,1262132,0,932626,0,3419.644394043,386,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
a6a82a5e,Education,US,small,2036-09-17 00:00:00.000,8796600,0,0,0,41217.963717708,187,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
dbd5556a,Business services,NO,small,2038-05-29 00:00:00.000,67265607,0,67265607,0,144506.332315974,415,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
362fe82a,Business services,GB,small,2041-05-20 00:00:00.000,5143533,0,0,897691,103210.416724562,118,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
f84446ab,Education,US,small,2037-01-19 00:00:00.000,762500,0,0,0,14617.678932937,54,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
7a94e5a6,Software,AT,small,2036-12-19 00:00:00.000,11977767,0,6396174,0,49318.685526778,274,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
58b1aadd,Ticketing & events,NL,small,2041-04-07 00:00:00.000,5543924,0,5543924,0,60234.814704193,118,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
d17e39dd,Food & drink,US,large,2039-10-01 00:00:00.000,9335000,0,0,0,37278.909988528,318,false,false,false,true,1,1,0,0,1,1,4,Tier 2: Moderate Propensity (Score 4)
e587e163,Software,US,small,2041-05-24 00:00:00.000,477900,0,0,140000,30455.063767638,23,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
60296e8c,Charity,US,medium,2036-01-27 00:00:00.000,3859500,0,0,0,25785.337878246,170,false,false,false,true,1,1,0,0,1,1,4,Tier 2: Moderate Propensity (Score 4)
832f5641,Business services,AU,small,2041-03-19 00:00:00.000,76050720,0,76050720,0,434624.686883579,218,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
dd0e676d,Business services,US,small,2040-03-09 00:00:00.000,540900,0,53900,297000,26643.297358203,17,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
c16d261a,Software,JP,small,2038-08-22 00:00:00.000,21098335,0,0,3618,104235.544239284,211,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
2b4eae9b,Leisure,US,small,2040-10-09 00:00:00.000,2091500,0,0,0,7291.801637989,163,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
17e72e3d,Business services,US,small,2041-04-29 00:00:00.000,4275000,0,0,825000,475985.819116494,9,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
754de4b4,Software,US,small,2034-05-01 00:00:00.000,7389500,0,0,0,15588.191608877,109,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
aee41dbc,"Religion, politics & other memberships",GB,small,2039-03-12 00:00:00.000,15781972,0,15781972,0,51978.850033894,194,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
c78ecfdb,Merchandise,HK,small,2040-08-27 00:00:00.000,6385800,0,6385800,0,6219.687346491,418,false,false,false,true,1,1,1,0,1,0,4,Tier 2: Moderate Propensity (Score 4)
0296f2ce,Business services,IT,small,2040-05-02 00:00:00.000,1662346,0,1236900,0,17286.422761454,96,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
47a8d005,Business services,IT,small,2041-02-03 00:00:00.000,163458,0,163458,0,1866.257140982,181,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
b36a8ef1,Education,CH,small,2041-03-03 00:00:00.000,4037392,0,4037392,0,218092.505151128,51,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
1f94aabe,Ticketing & events,FI,small,2037-10-09 00:00:00.000,13810315,0,0,1384577,77899.570631502,147,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
0b541830,Education,US,small,2041-05-09 00:00:00.000,9140450,0,8326850,813200,37868.502970629,211,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
d8f72db4,Education,GB,small,2040-02-26 00:00:00.000,1306127,0,1306127,0,17364.207397863,87,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
19d938b6,Software,US,small,2041-09-30 00:00:00.000,97473275,0,1619834,0,397009.756329878,191,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
059138c6,"Religion, politics & other memberships",IE,small,2036-02-02 00:00:00.000,1968175,0,1968175,0,7784.015236274,210,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
2e5f1335,Education,US,small,2038-07-11 00:00:00.000,1672200,0,0,0,15714.361367366,84,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
dd84d9fe,Software,US,small,2036-01-19 00:00:00.000,385100,0,0,200000,49835.739525625,14,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
ad20ca62,Education,GB,small,2041-05-03 00:00:00.000,3357620,0,3119540,0,28457.615096228,126,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
e8d02593,"Religion, politics & other memberships",US,small,2041-12-10 00:00:00.000,11762100,0,0,0,280876.64609596,65,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
4027e1c4,Business services,US,medium,2042-01-31 00:00:00.000,2904300,0,0,100,182754.246996675,19,false,false,false,true,0,1,1,1,0,1,4,Tier 2: Moderate Propensity (Score 4)
b68dca4f,Business services,BE,small,2041-11-25 00:00:00.000,4275750,0,1674084,0,34133.221888618,147,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
